order_id,user_id,product_id,quantity,unit_price,total_amount,order_time,status,payment_method
O00029963,U007146,P00427,1,38.78,116.34,2025-04-15 21:27:37.673423,pending,credit_card
O00029964,U007146,P00160,4,64.49,128.98,2025-03-17 01:02:37.673423,cancelled,credit_card
O00029965,U007146,P00250,4,313.73,627.46,2025-04-30 19:12:37.673423,completed,wechat_pay
O00029966,U007146,P00269,1,39.68,119.03999999999999,2025-03-09 12:59:37.673423,pending,alipay
O00029967,U007146,P00225,4,67.77,203.31,2025-05-22 07:41:37.673423,completed,credit_card
O00029968,U007146,P00157,3,135.94,407.82,2025-05-29 19:21:37.673423,pending,alipay
O00029969,U007146,P00426,4,35.09,70.18,2025-03-09 12:11:37.673423,pending,credit_card
O00029970,U007146,P00193,1,125.34,250.68,2025-03-14 17:24:37.673423,pending,credit_card
O00029971,U007146,P00211,1,37.0,74.0,2025-03-11 09:21:37.673423,pending,alipay
O00029972,U007146,P00380,4,12.18,36.54,2025-05-19 16:11:37.673423,cancelled,credit_card
O00029973,U007146,P00461,3,21.51,21.51,2025-05-24 11:13:37.673423,completed,alipay
O00029974,U007147,P00364,1,35.47,70.94,2025-04-28 09:49:37.673423,pending,credit_card
O00029975,U007147,P00473,2,51.48,154.44,2025-03-31 21:11:37.673423,cancelled,alipay
O00029976,U007148,P00253,3,47.3,47.3,2025-05-07 16:02:37.673423,cancelled,wechat_pay
O00029977,U007148,P00292,3,27.97,27.97,2025-05-06 19:31:37.673423,completed,wechat_pay
O00029978,U007148,P00423,4,428.64,428.64,2025-03-25 23:08:37.673423,pending,alipay
O00029979,U007149,P00010,4,13.62,13.62,2025-03-18 01:53:37.673423,pending,alipay
O00029980,U007149,P00374,2,79.89,159.78,2025-03-25 10:07:37.673423,pending,alipay
O00029981,U007149,P00117,1,22.87,45.74,2025-03-07 19:52:37.673423,pending,alipay
O00029982,U007149,P00105,1,33.75,101.25,2025-04-15 21:43:37.673423,cancelled,alipay
O00029983,U007149,P00267,4,178.53,535.59,2025-05-03 08:56:37.673423,pending,alipay
O00029984,U007149,P00065,4,77.64,310.56,2025-04-22 04:29:37.673423,cancelled,alipay
O00029985,U007150,P00018,1,21.77,43.54,2025-05-20 04:01:37.673423,pending,wechat_pay
O00029986,U007150,P00093,2,27.44,82.32000000000001,2025-05-25 15:08:37.673423,pending,wechat_pay
O00029987,U007150,P00226,3,471.5,471.5,2025-04-28 23:21:37.673423,pending,wechat_pay
O00029988,U007150,P00438,3,142.71,428.13,2025-04-10 10:48:37.673423,pending,alipay
O00029989,U007151,P00134,4,32.57,97.71000000000001,2025-04-28 00:33:37.673423,completed,wechat_pay
O00029990,U007152,P00358,4,29.17,116.68,2025-05-01 09:05:37.673423,completed,wechat_pay
O00029991,U007153,P00006,1,154.95,464.84999999999997,2025-04-13 13:02:37.673423,pending,credit_card
O00029992,U007153,P00014,4,28.63,85.89,2025-03-23 19:45:37.673423,pending,credit_card
O00029993,U007153,P00274,4,199.49,398.98,2025-03-21 16:29:37.673423,cancelled,alipay
O00029994,U007154,P00468,2,18.14,18.14,2025-05-05 14:05:37.673423,cancelled,wechat_pay
O00029995,U007154,P00431,4,60.33,241.32,2025-03-29 08:57:37.673423,pending,alipay
O00029996,U007154,P00195,1,54.13,216.52,2025-04-11 10:49:37.673423,cancelled,wechat_pay
O00029997,U007154,P00111,2,17.03,68.12,2025-04-11 13:56:37.673423,cancelled,alipay
O00029998,U007154,P00011,3,37.34,37.34,2025-04-18 02:16:37.673423,completed,wechat_pay
O00029999,U007154,P00119,4,64.22,128.44,2025-04-24 10:07:37.673423,completed,credit_card
O00030000,U007155,P00284,3,54.86,109.72,2025-05-12 19:35:37.673423,completed,credit_card
O00030001,U007155,P00057,4,157.12,628.48,2025-03-19 14:00:37.673423,completed,credit_card
O00030002,U007155,P00119,1,64.22,192.66,2025-05-15 18:59:37.673423,pending,wechat_pay
O00030003,U007155,P00382,3,10.96,21.92,2025-04-20 11:12:37.673423,cancelled,credit_card
O00030004,U007155,P00272,3,127.57,255.14,2025-03-27 00:59:37.673423,pending,alipay
O00030005,U007155,P00222,4,74.89,299.56,2025-03-23 16:26:37.673423,pending,credit_card
O00030006,U007155,P00144,2,52.75,158.25,2025-03-19 13:41:37.673423,pending,credit_card
O00030007,U007155,P00038,3,164.29,328.58,2025-03-26 23:45:37.673423,cancelled,wechat_pay
O00030008,U007155,P00068,4,38.32,153.28,2025-04-05 10:11:37.673423,pending,wechat_pay
O00030009,U007155,P00237,3,97.13,291.39,2025-03-30 15:15:37.673423,pending,alipay
O00030010,U007155,P00387,2,210.34,210.34,2025-06-04 02:44:37.673423,completed,credit_card
O00030011,U007155,P00363,3,261.26,1045.04,2025-04-29 14:31:37.673423,pending,credit_card
O00030012,U007155,P00205,1,27.59,27.59,2025-04-24 01:17:37.673423,cancelled,wechat_pay
O00030013,U007155,P00132,2,143.66,287.32,2025-03-24 04:57:37.673423,pending,alipay
O00030014,U007155,P00225,1,67.77,271.08,2025-05-08 14:33:37.673423,completed,wechat_pay
O00030015,U007155,P00308,4,210.44,631.3199999999999,2025-03-27 13:40:37.673423,pending,wechat_pay
O00030016,U007156,P00298,3,52.11,104.22,2025-06-01 14:27:37.673423,pending,wechat_pay
O00030017,U007156,P00110,1,102.94,205.88,2025-05-06 22:24:37.673423,pending,wechat_pay
O00030018,U007156,P00059,1,239.33,957.32,2025-03-15 14:30:37.673423,pending,wechat_pay
O00030019,U007156,P00449,3,57.53,230.12,2025-03-25 22:08:37.673423,pending,alipay
O00030020,U007156,P00225,1,67.77,203.31,2025-05-25 19:54:37.673423,pending,wechat_pay
O00030021,U007156,P00456,1,69.43,138.86,2025-03-22 14:19:37.673423,cancelled,alipay
O00030022,U007156,P00363,1,261.26,261.26,2025-05-29 10:43:37.673423,pending,wechat_pay
O00030023,U007157,P00093,4,27.44,27.44,2025-05-20 14:16:37.673423,pending,alipay
O00030024,U007157,P00307,1,40.72,40.72,2025-03-10 08:05:37.673423,completed,wechat_pay
O00030025,U007157,P00167,2,35.47,70.94,2025-03-15 10:31:37.673423,pending,alipay
O00030026,U007157,P00434,1,254.92,509.84,2025-04-07 03:24:37.673423,pending,alipay
O00030027,U007157,P00019,1,181.65,726.6,2025-04-26 17:29:37.673423,completed,alipay
O00030028,U007157,P00356,1,62.04,248.16,2025-04-01 06:23:37.673423,pending,alipay
O00030029,U007157,P00166,1,194.26,194.26,2025-04-28 06:48:37.673423,pending,wechat_pay
O00030030,U007158,P00402,2,26.5,79.5,2025-04-06 06:49:37.673423,pending,alipay
O00030031,U007158,P00423,3,428.64,857.28,2025-04-25 16:51:37.673423,completed,wechat_pay
O00030032,U007158,P00160,1,64.49,128.98,2025-05-18 19:37:37.673423,pending,credit_card
O00030033,U007158,P00052,4,138.39,553.56,2025-06-03 07:22:37.673423,pending,wechat_pay
O00030034,U007158,P00203,2,138.31,138.31,2025-03-30 18:18:37.673423,pending,alipay
O00030035,U007159,P00435,2,54.78,164.34,2025-03-24 19:46:37.673423,completed,wechat_pay
O00030036,U007160,P00453,1,82.51,330.04,2025-04-11 10:45:37.673423,cancelled,wechat_pay
O00030037,U007160,P00425,4,36.69,73.38,2025-05-08 15:51:37.673423,cancelled,credit_card
O00030038,U007160,P00437,1,214.03,428.06,2025-06-04 13:00:37.673423,cancelled,credit_card
O00030039,U007160,P00015,2,50.26,201.04,2025-04-13 16:11:37.673423,pending,wechat_pay
O00030040,U007160,P00353,3,288.28,1153.12,2025-05-28 05:34:37.673423,cancelled,alipay
O00030041,U007160,P00458,1,280.96,1123.84,2025-04-25 01:53:37.673423,completed,credit_card
O00030042,U007160,P00052,4,138.39,138.39,2025-04-10 23:01:37.673423,pending,credit_card
O00030043,U007161,P00180,1,24.17,72.51,2025-03-07 06:00:37.673423,pending,wechat_pay
O00030044,U007161,P00241,1,17.58,17.58,2025-05-17 16:43:37.673423,pending,credit_card
O00030045,U007161,P00318,4,36.0,144.0,2025-04-25 21:50:37.673423,completed,alipay
O00030046,U007161,P00089,2,204.85,614.55,2025-04-05 00:41:37.673423,completed,alipay
O00030047,U007161,P00485,1,71.0,284.0,2025-05-02 07:37:37.673423,pending,wechat_pay
O00030048,U007162,P00098,1,60.34,60.34,2025-04-12 21:24:37.673423,pending,wechat_pay
O00030049,U007163,P00113,1,121.68,121.68,2025-05-05 15:25:37.673423,cancelled,alipay
O00030050,U007163,P00002,2,29.23,116.92,2025-06-04 00:44:37.673423,pending,credit_card
O00030051,U007163,P00434,3,254.92,764.76,2025-05-25 11:59:37.673423,cancelled,wechat_pay
O00030052,U007163,P00123,2,79.05,158.1,2025-04-20 21:52:37.673423,cancelled,wechat_pay
O00030053,U007164,P00451,2,89.33,357.32,2025-05-30 21:02:37.673423,cancelled,wechat_pay
O00030054,U007164,P00054,1,24.15,24.15,2025-03-31 13:55:37.673423,pending,wechat_pay
O00030055,U007164,P00350,2,39.7,158.8,2025-06-03 04:13:37.673423,completed,alipay
O00030056,U007164,P00117,3,22.87,22.87,2025-04-19 07:12:37.673423,pending,alipay
O00030057,U007164,P00480,1,125.51,251.02,2025-04-18 23:41:37.673423,pending,credit_card
O00030058,U007165,P00274,1,199.49,199.49,2025-05-24 12:44:37.673423,pending,credit_card
O00030059,U007165,P00436,2,155.39,466.16999999999996,2025-05-12 08:40:37.673423,completed,alipay
O00030060,U007166,P00059,2,239.33,478.66,2025-04-10 19:51:37.673423,pending,credit_card
O00030061,U007166,P00314,2,166.01,498.03,2025-04-01 10:24:37.673423,cancelled,credit_card
O00030062,U007166,P00484,3,13.05,39.150000000000006,2025-05-10 10:49:37.673423,completed,credit_card
O00030063,U007167,P00420,4,347.98,1043.94,2025-05-25 00:12:37.673423,completed,wechat_pay
O00030064,U007167,P00146,4,108.3,108.3,2025-04-22 04:29:37.673423,cancelled,alipay
O00030065,U007167,P00090,3,60.04,240.16,2025-04-22 03:19:37.673423,pending,credit_card
O00030066,U007167,P00267,1,178.53,357.06,2025-05-19 23:30:37.673423,completed,wechat_pay
O00030067,U007167,P00367,1,99.76,199.52,2025-04-28 00:07:37.673423,pending,alipay
O00030068,U007167,P00343,2,67.68,203.04000000000002,2025-06-02 18:24:37.673423,pending,wechat_pay
O00030069,U007168,P00150,4,34.27,137.08,2025-04-27 18:17:37.673423,completed,wechat_pay
O00030070,U007168,P00090,1,60.04,180.12,2025-03-11 09:38:37.673423,completed,alipay
O00030071,U007169,P00158,4,112.09,224.18,2025-04-29 20:14:37.673423,cancelled,credit_card
O00030072,U007169,P00277,2,35.11,35.11,2025-04-15 09:27:37.673423,cancelled,alipay
O00030073,U007169,P00015,3,50.26,100.52,2025-03-26 10:32:37.673423,completed,credit_card
O00030074,U007169,P00436,4,155.39,310.78,2025-05-09 05:00:37.673423,pending,wechat_pay
O00030075,U007169,P00114,2,27.36,54.72,2025-05-24 10:46:37.673423,cancelled,alipay
O00030076,U007169,P00172,2,94.29,282.87,2025-04-26 22:55:37.673423,pending,alipay
O00030077,U007169,P00123,2,79.05,158.1,2025-03-27 04:17:37.673423,pending,credit_card
O00030078,U007169,P00033,2,132.4,397.20000000000005,2025-05-01 08:38:37.673423,cancelled,credit_card
O00030079,U007169,P00498,2,195.11,585.33,2025-04-01 15:55:37.673423,pending,alipay
O00030080,U007169,P00203,3,138.31,138.31,2025-06-01 06:30:37.673423,pending,alipay
O00030081,U007170,P00081,3,96.39,289.17,2025-04-23 15:48:37.673423,cancelled,credit_card
O00030082,U007170,P00111,2,17.03,34.06,2025-03-23 03:35:37.673423,cancelled,credit_card
O00030083,U007170,P00097,1,48.6,97.2,2025-06-02 21:04:37.673423,cancelled,alipay
O00030084,U007170,P00406,3,118.5,237.0,2025-05-16 08:46:37.673423,cancelled,wechat_pay
O00030085,U007170,P00428,1,48.44,96.88,2025-03-30 18:58:37.673423,pending,credit_card
O00030086,U007170,P00081,2,96.39,385.56,2025-04-12 20:24:37.673423,pending,credit_card
O00030087,U007170,P00488,4,103.31,206.62,2025-04-04 22:17:37.673423,completed,alipay
O00030088,U007170,P00297,2,109.73,438.92,2025-05-03 06:23:37.673423,completed,wechat_pay
O00030089,U007171,P00475,3,375.21,375.21,2025-03-29 04:07:37.673423,completed,alipay
O00030090,U007171,P00034,1,20.62,41.24,2025-03-16 14:08:37.673423,pending,wechat_pay
O00030091,U007171,P00431,2,60.33,120.66,2025-06-01 12:36:37.673423,completed,wechat_pay
O00030092,U007171,P00292,1,27.97,55.94,2025-03-16 23:19:37.673423,pending,credit_card
O00030093,U007171,P00003,1,142.7,570.8,2025-04-01 11:14:37.673423,pending,alipay
O00030094,U007172,P00341,1,96.85,387.4,2025-03-20 14:19:37.673423,completed,alipay
O00030095,U007172,P00288,2,385.24,385.24,2025-05-20 02:05:37.673423,cancelled,alipay
O00030096,U007172,P00376,1,175.43,175.43,2025-04-15 09:38:37.673423,cancelled,alipay
O00030097,U007172,P00270,4,82.93,165.86,2025-03-31 20:20:37.673423,pending,credit_card
O00030098,U007173,P00140,4,21.78,43.56,2025-04-01 01:12:37.673423,cancelled,credit_card
O00030099,U007173,P00058,3,22.85,45.7,2025-04-11 23:16:37.673423,pending,wechat_pay
O00030100,U007173,P00433,2,42.84,85.68,2025-04-16 21:46:37.673423,pending,wechat_pay
O00030101,U007173,P00027,3,45.5,91.0,2025-04-03 04:29:37.673423,pending,wechat_pay
O00030102,U007173,P00045,2,52.18,104.36,2025-04-30 15:11:37.673423,pending,wechat_pay
O00030103,U007173,P00077,1,309.42,1237.68,2025-05-17 12:40:37.673423,pending,credit_card
O00030104,U007173,P00230,4,113.76,455.04,2025-05-15 21:24:37.673423,cancelled,credit_card
O00030105,U007173,P00108,4,111.0,111.0,2025-03-26 11:49:37.673423,cancelled,alipay
O00030106,U007173,P00442,2,115.37,115.37,2025-04-02 20:00:37.673423,completed,alipay
O00030107,U007174,P00300,3,226.34,226.34,2025-05-24 20:32:37.673423,pending,alipay
O00030108,U007175,P00311,3,99.58,398.32,2025-04-27 02:45:37.673423,pending,wechat_pay
O00030109,U007175,P00243,2,141.21,141.21,2025-03-16 05:29:37.673423,pending,alipay
O00030110,U007176,P00059,4,239.33,717.99,2025-04-02 08:16:37.673423,cancelled,wechat_pay
O00030111,U007176,P00203,2,138.31,553.24,2025-04-03 01:24:37.673423,cancelled,alipay
O00030112,U007176,P00142,4,85.26,255.78000000000003,2025-04-07 05:37:37.673423,pending,alipay
O00030113,U007176,P00086,1,116.88,116.88,2025-05-05 11:49:37.673423,pending,credit_card
O00030114,U007176,P00325,1,36.43,36.43,2025-03-24 13:04:37.673423,pending,alipay
O00030115,U007176,P00363,2,261.26,783.78,2025-04-24 10:25:37.673423,pending,alipay
O00030116,U007178,P00042,2,275.65,551.3,2025-05-09 09:28:37.673423,pending,wechat_pay
O00030117,U007178,P00400,2,31.43,62.86,2025-05-27 10:01:37.673423,pending,wechat_pay
O00030118,U007178,P00282,3,119.45,477.8,2025-05-12 11:30:37.673423,cancelled,alipay
O00030119,U007179,P00363,2,261.26,522.52,2025-04-03 04:48:37.673423,cancelled,credit_card
O00030120,U007179,P00357,2,238.69,477.38,2025-03-26 12:27:37.673423,pending,alipay
O00030121,U007179,P00094,4,22.68,68.03999999999999,2025-04-10 23:01:37.673423,pending,alipay
O00030122,U007179,P00417,2,234.05,702.1500000000001,2025-03-07 01:56:37.673423,cancelled,alipay
O00030123,U007179,P00184,4,44.15,88.3,2025-05-22 00:57:37.673423,completed,alipay
O00030124,U007179,P00082,3,130.04,520.16,2025-06-01 07:13:37.673423,pending,wechat_pay
O00030125,U007179,P00077,3,309.42,309.42,2025-05-08 21:16:37.673423,pending,alipay
O00030126,U007180,P00052,4,138.39,276.78,2025-05-14 09:43:37.673423,pending,credit_card
O00030127,U007180,P00261,3,401.02,1604.08,2025-05-11 21:26:37.673423,cancelled,credit_card
O00030128,U007180,P00399,1,56.26,56.26,2025-05-04 01:13:37.673423,pending,alipay
O00030129,U007180,P00495,3,81.34,81.34,2025-03-21 17:52:37.673423,cancelled,alipay
O00030130,U007180,P00485,3,71.0,284.0,2025-05-10 05:39:37.673423,pending,alipay
O00030131,U007180,P00076,1,244.07,976.28,2025-04-13 09:40:37.673423,pending,credit_card
O00030132,U007180,P00384,3,100.46,301.38,2025-04-16 16:10:37.673423,cancelled,credit_card
O00030133,U007181,P00052,4,138.39,138.39,2025-04-26 03:09:37.673423,pending,credit_card
O00030134,U007181,P00124,3,50.99,50.99,2025-03-22 12:38:37.673423,pending,alipay
O00030135,U007181,P00473,1,51.48,102.96,2025-04-23 06:11:37.673423,pending,credit_card
O00030136,U007181,P00309,4,50.86,50.86,2025-03-16 20:57:37.673423,pending,alipay
O00030137,U007181,P00167,1,35.47,70.94,2025-05-16 21:20:37.673423,pending,wechat_pay
O00030138,U007181,P00489,3,336.17,336.17,2025-04-22 06:30:37.673423,pending,alipay
O00030139,U007181,P00302,4,172.28,689.12,2025-05-22 18:09:37.673423,completed,alipay
O00030140,U007182,P00354,1,27.3,54.6,2025-03-31 00:22:37.673423,cancelled,alipay
O00030141,U007182,P00064,3,62.19,124.38,2025-03-31 02:55:37.673423,completed,wechat_pay
O00030142,U007182,P00324,2,208.97,626.91,2025-05-10 16:09:37.673423,pending,alipay
O00030143,U007182,P00441,2,50.83,50.83,2025-04-12 17:36:37.673423,completed,wechat_pay
O00030144,U007182,P00100,3,132.34,529.36,2025-05-09 03:06:37.673423,pending,alipay
O00030145,U007184,P00414,3,76.27,152.54,2025-03-25 22:28:37.673423,pending,alipay
O00030146,U007184,P00091,3,78.57,314.28,2025-04-13 17:48:37.673423,pending,wechat_pay
O00030147,U007184,P00015,4,50.26,50.26,2025-03-29 10:45:37.673423,cancelled,alipay
O00030148,U007185,P00208,2,239.21,239.21,2025-03-10 09:27:37.673423,pending,alipay
O00030149,U007185,P00399,3,56.26,112.52,2025-04-10 11:22:37.673423,cancelled,alipay
O00030150,U007185,P00245,4,45.51,45.51,2025-05-19 15:17:37.673423,pending,credit_card
O00030151,U007185,P00155,3,263.9,1055.6,2025-04-17 03:01:37.673423,pending,alipay
O00030152,U007185,P00026,2,10.02,20.04,2025-04-30 09:51:37.673423,pending,wechat_pay
O00030153,U007186,P00171,4,43.27,129.81,2025-04-28 06:00:37.673423,cancelled,alipay
O00030154,U007186,P00161,2,106.69,426.76,2025-03-09 14:18:37.673423,pending,alipay
O00030155,U007186,P00031,4,153.68,307.36,2025-04-22 02:43:37.673423,pending,wechat_pay
O00030156,U007186,P00227,1,819.72,2459.16,2025-05-02 20:04:37.673423,cancelled,alipay
O00030157,U007186,P00144,3,52.75,158.25,2025-03-17 06:34:37.673423,cancelled,alipay
O00030158,U007186,P00037,3,100.9,100.9,2025-05-11 19:54:37.673423,completed,alipay
O00030159,U007186,P00257,3,61.71,185.13,2025-03-29 13:21:37.673423,pending,credit_card
O00030160,U007186,P00207,2,101.75,203.5,2025-05-11 20:59:37.673423,cancelled,wechat_pay
O00030161,U007186,P00226,1,471.5,471.5,2025-04-03 03:59:37.673423,pending,alipay
O00030162,U007186,P00166,3,194.26,777.04,2025-03-20 01:58:37.673423,completed,alipay
O00030163,U007186,P00281,4,93.24,186.48,2025-05-23 03:21:37.673423,pending,wechat_pay
O00030164,U007186,P00376,1,175.43,175.43,2025-03-24 16:36:37.673423,cancelled,alipay
O00030165,U007186,P00416,1,186.1,372.2,2025-05-20 12:03:37.673423,completed,wechat_pay
O00030166,U007186,P00126,1,83.58,83.58,2025-05-23 03:28:37.673423,pending,credit_card
O00030167,U007187,P00116,4,153.86,153.86,2025-05-09 14:41:37.673423,cancelled,alipay
O00030168,U007187,P00373,4,15.31,45.93,2025-04-14 18:51:37.673423,pending,wechat_pay
O00030169,U007187,P00178,4,133.41,266.82,2025-05-28 20:08:37.673423,cancelled,wechat_pay
O00030170,U007187,P00050,2,44.23,88.46,2025-03-30 14:18:37.673423,pending,credit_card
O00030171,U007187,P00106,1,341.33,1365.32,2025-05-07 18:22:37.673423,pending,credit_card
O00030172,U007187,P00335,1,98.17,196.34,2025-04-24 01:17:37.673423,completed,alipay
O00030173,U007187,P00202,1,102.57,307.71,2025-05-25 21:31:37.673423,completed,wechat_pay
O00030174,U007187,P00351,4,95.17,285.51,2025-05-07 23:00:37.673423,pending,credit_card
O00030175,U007187,P00445,2,299.6,299.6,2025-04-28 17:34:37.673423,pending,wechat_pay
O00030176,U007188,P00410,3,291.03,873.0899999999999,2025-04-03 04:08:37.673423,pending,alipay
O00030177,U007188,P00191,3,731.92,1463.84,2025-05-07 11:33:37.673423,pending,alipay
O00030178,U007188,P00500,1,27.76,111.04,2025-04-07 13:18:37.673423,pending,wechat_pay
O00030179,U007188,P00384,2,100.46,100.46,2025-05-18 08:09:37.673423,completed,wechat_pay
O00030180,U007189,P00421,3,240.62,721.86,2025-03-27 07:47:37.673423,cancelled,alipay
O00030181,U007190,P00433,2,42.84,128.52,2025-05-13 08:26:37.673423,pending,alipay
O00030182,U007191,P00400,2,31.43,62.86,2025-03-22 23:04:37.673423,completed,wechat_pay
O00030183,U007192,P00001,1,27.65,27.65,2025-05-30 23:50:37.673423,pending,wechat_pay
O00030184,U007192,P00461,3,21.51,64.53,2025-04-16 12:21:37.673423,completed,credit_card
O00030185,U007192,P00072,1,223.95,447.9,2025-03-26 13:16:37.673423,cancelled,alipay
O00030186,U007192,P00039,2,51.34,154.02,2025-04-02 09:54:37.673423,cancelled,credit_card
O00030187,U007192,P00287,2,104.85,314.54999999999995,2025-03-31 05:45:37.673423,pending,credit_card
O00030188,U007193,P00186,3,49.19,196.76,2025-03-30 02:03:37.673423,cancelled,alipay
O00030189,U007193,P00151,2,251.99,755.97,2025-04-27 02:09:37.673423,cancelled,credit_card
O00030190,U007193,P00337,3,68.1,136.2,2025-03-17 22:00:37.673423,pending,wechat_pay
O00030191,U007193,P00229,1,29.86,29.86,2025-05-24 09:56:37.673423,cancelled,credit_card
O00030192,U007193,P00249,1,105.81,105.81,2025-05-15 21:32:37.673423,pending,wechat_pay
O00030193,U007194,P00365,2,122.79,491.16,2025-05-09 13:04:37.673423,cancelled,alipay
O00030194,U007194,P00411,1,24.96,24.96,2025-04-03 22:36:37.673423,pending,alipay
O00030195,U007194,P00321,4,121.08,484.32,2025-04-17 20:42:37.673423,cancelled,alipay
O00030196,U007195,P00114,3,27.36,82.08,2025-05-24 22:42:37.673423,completed,alipay
O00030197,U007195,P00027,4,45.5,91.0,2025-04-03 15:18:37.673423,pending,credit_card
O00030198,U007195,P00029,4,173.47,520.41,2025-05-14 02:42:37.673423,pending,credit_card
O00030199,U007195,P00499,3,185.74,185.74,2025-04-29 17:29:37.673423,pending,alipay
O00030200,U007196,P00467,3,47.45,142.35000000000002,2025-03-31 02:27:37.673423,completed,credit_card
O00030201,U007196,P00358,1,29.17,58.34,2025-04-19 04:26:37.673423,pending,wechat_pay
O00030202,U007196,P00056,4,37.54,75.08,2025-03-19 10:38:37.673423,completed,wechat_pay
O00030203,U007196,P00491,2,27.36,54.72,2025-05-06 16:03:37.673423,completed,alipay
O00030204,U007196,P00157,4,135.94,543.76,2025-04-26 00:16:37.673423,pending,alipay
O00030205,U007196,P00220,4,132.36,397.08000000000004,2025-03-21 10:48:37.673423,pending,credit_card
O00030206,U007196,P00143,2,222.41,889.64,2025-04-17 14:46:37.673423,pending,alipay
O00030207,U007196,P00441,2,50.83,101.66,2025-03-11 08:29:37.673423,pending,wechat_pay
O00030208,U007196,P00113,3,121.68,121.68,2025-05-12 22:09:37.673423,pending,alipay
O00030209,U007196,P00138,4,33.02,99.06,2025-03-08 21:24:37.673423,pending,wechat_pay
O00030210,U007196,P00440,4,45.98,137.94,2025-04-30 17:01:37.673423,pending,wechat_pay
O00030211,U007196,P00079,1,160.62,160.62,2025-05-19 01:44:37.673423,cancelled,credit_card
O00030212,U007196,P00323,3,46.91,187.64,2025-05-16 09:40:37.673423,cancelled,alipay
O00030213,U007197,P00496,3,53.1,53.1,2025-05-07 08:47:37.673423,pending,credit_card
O00030214,U007197,P00201,1,10.43,41.72,2025-05-29 10:25:37.673423,cancelled,wechat_pay
O00030215,U007198,P00020,1,24.37,97.48,2025-03-30 02:46:37.673423,pending,alipay
O00030216,U007198,P00223,1,349.57,349.57,2025-05-10 11:11:37.673423,pending,credit_card
O00030217,U007199,P00018,4,21.77,87.08,2025-04-29 09:53:37.673423,completed,credit_card
O00030218,U007199,P00037,3,100.9,201.8,2025-04-03 20:44:37.673423,cancelled,alipay
O00030219,U007199,P00478,1,216.02,432.04,2025-05-07 07:18:37.673423,completed,alipay
O00030220,U007199,P00129,3,45.28,135.84,2025-06-03 15:57:37.673423,pending,credit_card
O00030221,U007199,P00128,2,48.61,194.44,2025-04-29 16:41:37.673423,completed,wechat_pay
O00030222,U007199,P00156,3,36.82,73.64,2025-04-16 18:14:37.673423,pending,alipay
O00030223,U007199,P00375,3,16.55,16.55,2025-03-28 12:49:37.673423,pending,wechat_pay
O00030224,U007200,P00090,4,60.04,180.12,2025-04-27 08:57:37.673423,cancelled,alipay
O00030225,U007200,P00442,3,115.37,115.37,2025-03-08 01:33:37.673423,pending,alipay
O00030226,U007200,P00062,3,386.51,1159.53,2025-04-21 01:27:37.673423,completed,credit_card
O00030227,U007200,P00284,2,54.86,54.86,2025-04-22 09:42:37.673423,pending,wechat_pay
O00030228,U007200,P00120,3,30.56,61.12,2025-05-15 16:46:37.673423,pending,wechat_pay
O00030229,U007200,P00273,3,134.47,537.88,2025-04-01 11:46:37.673423,pending,alipay
O00030230,U007200,P00480,1,125.51,502.04,2025-05-08 15:18:37.673423,pending,credit_card
O00030231,U007200,P00007,4,50.83,50.83,2025-04-23 13:44:37.673423,completed,wechat_pay
O00030232,U007200,P00443,3,55.42,221.68,2025-05-04 21:00:37.673423,cancelled,alipay
O00030233,U007201,P00198,1,33.23,66.46,2025-03-28 12:20:37.673423,pending,credit_card
O00030234,U007202,P00114,3,27.36,82.08,2025-05-18 17:16:37.673423,pending,alipay
O00030235,U007202,P00458,4,280.96,280.96,2025-03-19 04:12:37.673423,pending,alipay
O00030236,U007203,P00030,2,96.79,193.58,2025-05-28 07:51:37.673423,pending,alipay
O00030237,U007203,P00092,3,127.05,508.2,2025-04-30 20:56:37.673423,pending,alipay
O00030238,U007203,P00456,2,69.43,138.86,2025-05-12 09:52:37.673423,completed,alipay
O00030239,U007204,P00193,3,125.34,376.02,2025-05-24 19:37:37.673423,cancelled,alipay
O00030240,U007204,P00256,1,130.13,260.26,2025-04-20 02:21:37.673423,pending,credit_card
O00030241,U007204,P00089,2,204.85,819.4,2025-05-26 16:32:37.673423,pending,credit_card
O00030242,U007204,P00455,3,58.45,175.35000000000002,2025-04-20 04:14:37.673423,completed,wechat_pay
O00030243,U007204,P00342,2,505.06,1010.12,2025-03-11 13:28:37.673423,pending,wechat_pay
O00030244,U007205,P00084,2,82.98,165.96,2025-04-13 20:18:37.673423,completed,wechat_pay
O00030245,U007205,P00199,4,138.77,138.77,2025-04-26 08:54:37.673423,pending,credit_card
O00030246,U007205,P00331,1,44.78,44.78,2025-05-02 21:14:37.673423,completed,wechat_pay
O00030247,U007205,P00290,2,206.35,206.35,2025-04-04 02:57:37.673423,pending,alipay
O00030248,U007205,P00423,4,428.64,1714.56,2025-05-30 00:36:37.673423,pending,credit_card
O00030249,U007205,P00144,4,52.75,158.25,2025-03-21 08:37:37.673423,pending,alipay
O00030250,U007206,P00335,2,98.17,392.68,2025-03-31 03:00:37.673423,completed,alipay
O00030251,U007206,P00225,1,67.77,67.77,2025-03-27 17:23:37.673423,completed,wechat_pay
O00030252,U007206,P00115,4,106.52,213.04,2025-06-03 12:44:37.673423,pending,credit_card
O00030253,U007206,P00120,2,30.56,61.12,2025-05-25 08:55:37.673423,completed,credit_card
