user_id,username,age,gender,city,register_date,user_level
U008081,xia69,58,M,坤县,2025-04-08,Platinum
U008082,juan42,37,M,西安县,2024-08-18,Bronze
U008083,min21,32,M,哈尔滨县,2023-07-10,Gold
U008084,pgao,41,F,梧州市,2024-08-06,Bronze
U008085,zhonglei,30,M,郑州县,2023-09-09,Bronze
U008086,guiying40,28,F,飞县,2023-06-16,Bronze
U008087,zoujun,53,F,荣县,2024-12-11,Platinum
U008088,xiuyingzhou,57,M,建平县,2023-12-19,Silver
U008089,hejing,52,F,莉县,2023-09-18,Bronze
U008090,yan43,63,M,太原县,2023-11-16,Silver
U008091,scai,64,F,香港市,2024-07-25,Bronze
U008092,sunli,54,M,成县,2024-11-08,Silver
U008093,xiulanzhu,20,F,雪市,2024-05-21,Silver
U008094,lwang,25,F,西安市,2023-10-11,Bronze
U008095,liqiao,58,F,佳县,2025-04-21,Platinum
U008096,xiacheng,58,M,伟市,2023-06-11,Platinum
U008097,tyan,36,F,荆门市,2024-03-09,Silver
U008098,zhongmin,39,M,乌鲁木齐县,2024-02-25,Bronze
U008099,junfeng,46,F,华市,2024-11-06,Silver
U008100,juan37,26,M,伟县,2023-07-14,Bronze
U008101,yang37,39,F,红梅县,2023-10-22,Bronze
U008102,juan71,37,M,成市,2024-11-17,Silver
U008103,luojun,19,M,福州市,2023-06-10,Bronze
U008104,jingmao,58,F,丽娟县,2024-05-15,Gold
U008105,gang33,42,F,西安县,2023-08-15,Bronze
U008106,owang,42,F,莉市,2023-09-22,Gold
U008107,bzeng,34,M,西宁县,2024-01-26,Silver
U008108,chaoyan,60,M,杭州县,2024-11-23,Silver
U008109,konggang,54,F,春梅县,2023-11-04,Silver
U008110,fshi,18,F,杭州县,2024-01-28,Silver
U008111,mzou,43,F,凯县,2024-02-12,Bronze
U008112,jingwei,18,F,南昌市,2025-04-19,Silver
U008113,yong34,38,M,彬县,2025-01-17,Bronze
U008114,yanlai,58,F,琴县,2024-05-24,Bronze
U008115,xia33,23,F,东市,2024-11-05,Silver
U008116,rbai,43,F,英市,2024-05-06,Platinum
U008117,gang23,28,M,兴城县,2023-07-06,Platinum
U008118,lilei,47,F,桂花市,2023-06-11,Gold
U008119,ama,39,F,马鞍山市,2023-09-23,Bronze
U008120,byu,21,M,通辽市,2023-12-18,Gold
U008121,caoyong,36,M,阳县,2024-09-17,Bronze
U008122,ahu,19,F,志强县,2025-05-29,Silver
U008123,ganghe,36,F,秀兰县,2024-01-12,Silver
U008124,natian,45,F,凤兰县,2024-09-21,Bronze
U008125,qtao,38,M,冬梅县,2024-10-06,Bronze
U008126,nayang,40,F,想市,2025-04-28,Bronze
U008127,zhoujun,61,M,广州市,2024-06-18,Bronze
U008128,guiyingsu,54,F,成都县,2024-11-03,Silver
U008129,mfeng,19,F,斌县,2025-03-31,Platinum
U008130,xiuying18,53,M,欢县,2024-12-26,Silver
U008131,bmo,46,F,宁德市,2025-02-12,Bronze
U008132,xialiao,49,M,建国县,2023-06-27,Silver
U008133,lwei,50,M,东莞县,2024-08-17,Silver
U008134,yan61,37,M,凯市,2024-08-17,Bronze
U008135,eqian,19,M,兵市,2023-10-05,Silver
U008136,qiang89,24,F,东莞县,2025-02-12,Silver
U008137,shenxiulan,37,F,南宁市,2025-02-26,Gold
U008138,litao,33,M,兰州市,2023-07-13,Gold
U008139,taojia,55,M,合肥市,2025-04-13,Gold
U008140,yang95,46,M,合肥市,2023-07-02,Bronze
U008141,jgu,29,M,长春市,2023-12-10,Silver
U008142,xia23,47,M,关岭县,2023-07-27,Bronze
U008143,zhuguiying,25,M,汕尾县,2025-05-19,Gold
U008144,xiazhang,63,M,晨县,2024-08-06,Silver
U008145,cqiao,51,M,海口县,2023-06-10,Bronze
U008146,jing29,41,F,桂荣县,2023-08-24,Silver
U008147,lei48,46,M,雪县,2024-01-01,Platinum
U008148,chaoqiu,31,M,天津县,2024-07-18,Bronze
U008149,longyong,18,M,佳县,2023-09-22,Silver
U008150,haoxiulan,54,F,石家庄市,2023-06-12,Gold
U008151,wenlei,20,M,南昌市,2024-01-15,Bronze
U008152,xueyan,53,F,乌鲁木齐县,2024-09-05,Silver
U008153,mkong,56,M,阜新市,2024-05-23,Silver
U008154,xiulan50,29,M,红市,2025-03-23,Silver
U008155,qiangduan,60,M,北京市,2024-12-04,Silver
U008156,yang41,46,F,健县,2024-09-06,Silver
U008157,yongren,46,M,通辽市,2024-07-12,Platinum
U008158,guiying63,27,F,台北市,2023-11-04,Gold
U008159,vcai,37,F,秀华县,2023-08-03,Bronze
U008160,kongtao,29,M,晨市,2024-04-21,Bronze
U008161,xiuying41,58,F,阳县,2025-05-28,Silver
U008162,weimeng,56,F,荆门市,2024-02-04,Silver
U008163,ewen,59,F,永安县,2025-02-05,Bronze
U008164,yan66,29,M,荣市,2025-03-05,Bronze
U008165,jingzhong,34,F,西安市,2025-04-24,Silver
U008166,xiuyingzeng,48,F,阜新县,2024-11-18,Bronze
U008167,duanxia,49,M,浩市,2025-03-08,Silver
U008168,duanli,35,F,平市,2023-10-31,Gold
U008169,jun59,54,F,凤兰市,2024-07-05,Platinum
U008170,duanlei,62,M,六盘水市,2025-03-25,Bronze
U008171,yankong,34,M,琳市,2025-02-24,Bronze
U008172,qiutao,31,M,桂珍市,2023-09-23,Platinum
U008173,zduan,28,M,佛山县,2025-04-11,Bronze
U008174,xwei,60,M,健市,2025-03-29,Platinum
U008175,xiajin,26,M,瑜县,2025-01-05,Silver
U008176,menggang,22,M,香港县,2023-12-02,Gold
U008177,yinxia,64,F,昆明市,2023-08-17,Bronze
U008178,guiyingzou,34,F,邯郸市,2024-02-01,Silver
U008179,liujun,39,F,兴安盟县,2024-01-31,Bronze
U008180,dxiong,50,F,峰县,2024-08-15,Silver
U008181,tjiang,57,F,天津市,2024-09-05,Bronze
U008182,hshao,59,F,海口县,2024-03-10,Silver
U008183,dailei,54,F,淮安市,2024-11-03,Bronze
U008184,huyang,53,F,南昌市,2024-05-14,Silver
U008185,eqiao,24,F,强县,2024-12-01,Platinum
U008186,qiaoyong,45,F,玲县,2024-02-01,Silver
U008187,yangchang,35,F,阳县,2025-01-21,Bronze
U008188,weiguiying,62,F,秀荣市,2023-11-27,Platinum
U008189,lei40,30,M,洁县,2023-09-23,Silver
U008190,tao72,26,M,广州县,2025-03-28,Platinum
U008191,yangqiu,29,F,重庆市,2024-04-17,Platinum
U008192,zhanglei,49,F,龙县,2024-12-27,Silver
U008193,juandeng,44,M,石家庄县,2023-07-18,Gold
U008194,hshen,62,M,丽县,2023-09-17,Silver
U008195,zhuxia,52,F,红霞县,2024-07-07,Bronze
U008196,yang04,48,M,刚县,2024-11-24,Bronze
U008197,zdu,49,M,宁德县,2024-04-01,Silver
U008198,na41,59,M,玉梅县,2024-04-02,Silver
U008199,gsun,36,F,桂芳市,2023-08-08,Bronze
U008200,gaofang,22,F,勇市,2024-07-14,Gold
U008201,zhoumin,38,M,张家港县,2024-06-20,Silver
U008202,pinghe,53,F,雪市,2024-02-28,Silver
U008203,fshao,53,F,涛市,2023-10-28,Gold
U008204,xiuying84,54,M,柳州县,2023-07-25,Silver
U008205,wzheng,38,F,上海县,2023-11-10,Gold
U008206,jie29,59,M,柳市,2023-09-14,Silver
U008207,zhouyan,41,F,石家庄市,2023-11-22,Silver
U008208,chaoxiong,55,F,兴安盟市,2023-07-11,Bronze
U008209,taoshao,31,M,婷市,2023-08-26,Silver
U008210,fang56,37,F,伟市,2025-03-13,Platinum
U008211,qiang87,49,M,长春县,2024-09-21,Gold
U008212,gongyong,47,F,强县,2024-04-03,Platinum
U008213,nayao,32,M,郑州市,2025-01-21,Silver
U008214,hli,51,F,海门市,2024-04-17,Platinum
U008215,adong,19,M,六安县,2024-11-07,Gold
U008216,ddeng,57,M,玉珍市,2024-09-11,Silver
U008217,kzhong,18,M,博县,2024-09-30,Gold
U008218,molei,58,M,健县,2023-08-18,Bronze
U008219,leiluo,24,F,潜江县,2023-07-02,Bronze
U008220,fang87,42,M,雪市,2024-02-10,Silver
U008221,qguo,22,F,浩县,2024-05-13,Silver
U008222,chao13,34,M,拉萨县,2023-07-23,Bronze
U008223,tliang,19,F,邯郸市,2023-06-22,Silver
U008224,kanglei,24,F,楠市,2024-08-01,Platinum
U008225,longchao,36,M,冬梅市,2024-02-02,Gold
U008226,bxia,24,F,齐齐哈尔县,2025-05-25,Gold
U008227,juanren,29,M,潮州市,2023-12-02,Bronze
U008228,wangyong,32,F,台北县,2024-02-07,Bronze
U008229,li68,53,M,艳市,2025-03-14,Bronze
U008230,chengxiuying,61,M,英县,2024-08-14,Silver
U008231,ffan,28,F,坤市,2025-02-01,Bronze
U008232,axiong,38,F,东莞县,2024-04-08,Platinum
U008233,eshao,50,F,勇县,2023-09-04,Bronze
U008234,chengjuan,53,F,秀云市,2024-02-07,Silver
U008235,zzhou,30,F,石家庄市,2024-12-20,Gold
U008236,gongwei,21,M,哈尔滨县,2025-01-13,Gold
U008237,ming00,60,M,香港县,2024-01-03,Bronze
U008238,mengping,47,M,静市,2025-05-09,Bronze
U008239,qiang27,41,F,淑兰市,2025-02-16,Bronze
U008240,chaoguo,49,F,大冶县,2024-07-28,Platinum
U008241,xiajia,61,F,兴城市,2024-05-26,Platinum
U008242,fengjun,49,F,秀荣市,2024-11-02,Silver
U008243,ahe,61,F,长沙县,2024-07-12,Silver
U008244,jiejin,25,M,秀华县,2024-04-26,Platinum
U008245,ntang,22,M,淑珍县,2025-04-07,Silver
U008246,juan24,26,M,辛集县,2023-10-04,Platinum
U008247,jzeng,53,M,惠州县,2024-03-09,Bronze
U008248,syu,63,M,红梅县,2024-11-11,Bronze
U008249,xxiao,20,M,梅县,2023-08-12,Gold
U008250,leigao,19,M,秀英县,2024-03-30,Silver
U008251,yangye,49,F,俊县,2024-02-28,Gold
U008252,jingzhao,35,M,利县,2023-08-27,Bronze
U008253,xiaoqiang,42,M,秀荣市,2023-12-23,Bronze
U008254,liangli,55,F,桂芝县,2024-01-24,Bronze
U008255,xren,21,F,大冶市,2023-06-19,Gold
U008256,gangwu,38,M,东县,2024-06-16,Silver
U008257,adai,41,M,丽丽县,2024-12-23,Gold
U008258,chaoma,62,M,兴城县,2024-07-24,Silver
U008259,na22,47,F,马鞍山市,2023-12-25,Bronze
U008260,fma,29,M,玉珍市,2024-02-28,Bronze
U008261,gangfu,36,M,辛集市,2024-11-11,Silver
U008262,yanwen,49,F,东莞县,2024-10-01,Silver
U008263,xiaping,23,M,玉梅市,2025-05-20,Bronze
U008264,ping60,50,M,汕尾市,2025-02-15,Gold
U008265,xiulan39,19,M,丽华市,2023-08-27,Bronze
U008266,ming22,18,M,秀珍市,2024-12-29,Gold
U008267,leiqiao,43,M,颖市,2024-11-20,Bronze
U008268,yan78,43,F,岩县,2023-09-02,Bronze
U008269,pxiang,33,F,北京市,2023-10-06,Bronze
U008270,ffeng,49,F,兰州市,2023-07-21,Bronze
U008271,gangliang,41,M,哈尔滨县,2024-05-13,Bronze
U008272,min57,59,M,艳县,2024-11-19,Bronze
U008273,jiexie,33,M,福州市,2023-10-29,Silver
U008274,yongzou,64,M,台北县,2024-04-03,Bronze
U008275,xiuying83,30,M,磊县,2024-04-02,Gold
U008276,ihuang,26,M,玉梅县,2025-01-12,Bronze
U008277,ping27,24,F,南宁县,2023-07-16,Silver
U008278,leiliu,54,M,丹县,2024-08-16,Gold
U008279,yaofang,40,F,莹市,2024-08-23,Platinum
U008280,qiang83,58,F,宁德市,2025-05-21,Gold
U008281,zlin,43,F,桂花县,2023-10-20,Bronze
U008282,lei46,49,M,兰州市,2024-12-21,Silver
U008283,jie09,64,F,宜都县,2024-09-02,Bronze
U008284,yongxiong,61,M,柳州市,2024-11-18,Silver
U008285,gongjie,41,M,昆明市,2024-02-25,Silver
U008286,gaoyang,31,F,浩市,2024-03-28,Gold
U008287,fang54,38,F,六安县,2023-10-11,Gold
U008288,taocai,34,F,六盘水县,2024-06-25,Bronze
U008289,epeng,62,F,长春市,2023-10-19,Bronze
U008290,pingchang,26,F,秀英县,2025-01-15,Bronze
U008291,vwei,48,F,秀英市,2024-05-01,Silver
U008292,ilai,34,F,玉华县,2024-10-10,Bronze
U008293,gangdai,22,F,合肥市,2023-12-02,Silver
U008294,lei37,22,M,秀华市,2023-07-17,Gold
U008295,xia58,40,M,乌鲁木齐县,2025-04-22,Gold
U008296,min99,61,F,建国市,2024-01-01,Bronze
U008297,ganggao,60,F,长沙县,2024-03-15,Gold
U008298,xiuyinghan,26,F,天津县,2024-07-31,Gold
U008299,liguiying,35,F,北镇县,2023-06-21,Silver
U008300,dsu,41,F,瑜市,2025-03-19,Bronze
U008301,lei54,30,F,晶县,2023-07-28,Bronze
U008302,jinguiying,26,M,丽娟县,2023-11-15,Platinum
U008303,zhengfang,63,F,邯郸市,2024-03-31,Silver
U008304,min96,50,M,兴安盟县,2024-07-19,Gold
U008305,ming83,52,F,上海市,2023-11-01,Silver
U008306,xia58,61,F,亮县,2023-10-30,Bronze
U008307,yantang,49,F,超市,2024-06-20,Silver
U008308,yaojie,28,M,秀珍市,2023-08-29,Bronze
U008309,haojun,29,F,瑞市,2024-06-18,Silver
U008310,pingshao,22,F,金凤市,2024-03-25,Bronze
U008311,xiulan90,55,M,马鞍山县,2023-11-23,Gold
U008312,mingren,28,M,南宁县,2025-02-06,Gold
U008313,haogang,18,F,济南县,2023-06-09,Silver
U008314,baifang,26,F,贵阳市,2023-07-17,Bronze
U008315,jun22,38,F,关岭市,2024-08-25,Bronze
U008316,na08,37,F,辛集县,2024-03-28,Silver
U008317,suguiying,30,M,西宁县,2024-06-04,Bronze
U008318,leitan,47,F,帅市,2025-05-07,Bronze
U008319,khou,18,M,巢湖县,2024-02-11,Bronze
U008320,qiuwei,28,M,丽华县,2025-01-29,Bronze
U008321,heqiang,55,F,济南县,2023-06-20,Bronze
U008322,mingcui,30,F,沈阳县,2023-06-17,Silver
U008323,ihu,41,F,飞县,2023-10-02,Bronze
U008324,gang69,41,F,玉梅县,2025-05-01,Bronze
U008325,na86,31,M,丹丹县,2025-01-25,Silver
U008326,ping91,45,M,志强县,2023-06-11,Bronze
U008327,baichao,60,M,南昌县,2023-12-26,Bronze
U008328,qiangwei,38,M,小红市,2023-06-18,Platinum
U008329,gkang,38,F,南宁市,2023-09-27,Bronze
U008330,yong83,63,M,潮州县,2025-01-31,Silver
U008331,yanggong,31,F,台北县,2024-02-15,Silver
U008332,fangmin,30,F,欢县,2024-06-22,Gold
U008333,dpeng,42,F,淑兰市,2023-07-07,Bronze
U008334,chenchao,28,M,健市,2024-07-20,Gold
U008335,pguo,39,F,瑜市,2024-10-01,Bronze
U008336,yanghuang,35,F,凤兰市,2024-01-12,Gold
U008337,funa,41,F,芳市,2024-02-08,Gold
U008338,yang58,36,F,天津县,2024-03-18,Gold
U008339,dmao,64,F,帅市,2023-08-29,Bronze
U008340,xiagao,28,F,惠州市,2024-11-02,Bronze
U008341,lei46,39,F,勇市,2024-11-04,Bronze
U008342,yangxiang,20,F,海口县,2024-12-11,Bronze
U008343,guiying84,64,M,广州市,2024-04-12,Silver
U008344,min70,36,M,深圳县,2023-12-15,Silver
U008345,taozhang,38,M,石家庄市,2024-04-27,Bronze
U008346,juan60,30,F,英县,2023-08-08,Bronze
U008347,taoxu,33,F,兰州市,2024-07-23,Platinum
U008348,nahan,22,M,丹丹县,2024-04-24,Bronze
U008349,shiyan,36,F,邯郸市,2024-07-01,Silver
U008350,yye,19,F,淮安县,2024-04-12,Gold
U008351,dongxia,59,F,太原市,2024-12-04,Silver
U008352,taomin,60,M,莉市,2024-03-11,Platinum
U008353,chaoxue,42,M,凤英市,2023-11-05,Bronze
U008354,hhu,49,M,亮县,2024-08-27,Platinum
U008355,wenyong,26,F,欢县,2024-02-08,Silver
U008356,bxiang,46,M,香港县,2024-10-29,Silver
U008357,xiulan64,55,F,贵阳市,2024-04-23,Silver
U008358,minmao,59,F,沈阳市,2023-11-05,Silver
U008359,xia08,26,M,洁县,2024-10-03,Bronze
U008360,leilin,57,F,长春县,2025-03-20,Bronze
U008361,lixie,37,M,兰州市,2024-05-12,Silver
U008362,qiangsong,50,M,太原市,2024-06-24,Bronze
U008363,jiewang,18,F,西宁县,2024-10-31,Bronze
U008364,fdu,23,M,帆市,2023-06-10,Silver
U008365,licheng,33,M,沈阳县,2025-04-12,Gold
U008366,pingdeng,40,F,婷县,2024-05-23,Gold
U008367,guiying79,64,F,东莞县,2024-10-13,Silver
U008368,caofang,60,M,上海市,2023-11-28,Bronze
U008369,fangzhong,26,F,济南县,2025-03-06,Bronze
U008370,laichao,40,F,西宁市,2025-03-14,Bronze
U008371,guiyingmo,55,M,长沙县,2025-01-21,Platinum
U008372,rgong,38,F,艳县,2024-12-08,Bronze
U008373,uliao,32,F,宇县,2024-05-01,Bronze
U008374,pengyan,38,F,杭州县,2024-02-14,Platinum
U008375,flong,42,M,银川县,2024-07-09,Silver
U008376,hzhou,20,F,上海市,2023-11-25,Bronze
U008377,nameng,54,M,佳县,2024-07-24,Bronze
U008378,exiang,41,M,海门县,2024-04-19,Silver
U008379,qiaoxiulan,43,F,宜都县,2024-11-09,Gold
U008380,zhengwei,24,F,淑珍县,2024-05-24,Silver
U008381,xia65,55,F,玉县,2024-09-13,Bronze
U008382,btian,29,M,楠市,2023-07-05,Gold
U008383,clu,61,F,亮市,2024-10-26,Bronze
U008384,taokang,31,M,台北县,2024-06-02,Silver
U008385,yan12,40,M,瑜县,2025-02-27,Gold
U008386,qiang07,33,M,关岭县,2023-12-25,Silver
U008387,vbai,26,M,建军市,2024-05-27,Platinum
U008388,jiedeng,35,M,南昌市,2024-10-12,Silver
U008389,wei78,27,M,梧州市,2023-10-10,Bronze
U008390,xiulanzhang,49,M,颖县,2024-04-09,Gold
U008391,fangwei,47,F,汕尾市,2024-05-10,Bronze
U008392,zhouyong,45,F,宁德市,2023-10-29,Silver
U008393,mengli,26,F,沈阳县,2024-10-02,Gold
U008394,xiongtao,50,F,淑英市,2024-10-12,Bronze
U008395,xia67,39,F,郑州县,2025-01-11,Silver
U008396,liye,37,F,淑珍市,2023-12-20,Gold
U008397,pingpeng,49,F,香港市,2024-04-24,Silver
U008398,yangzhu,62,F,淑英市,2023-12-28,Silver
U008399,wangxiuying,21,F,瑞县,2023-07-19,Platinum
U008400,kongjie,60,F,张家港县,2024-04-29,Silver
U008401,edai,24,M,梧州县,2023-09-05,Gold
U008402,afang,30,F,颖市,2024-12-12,Platinum
U008403,tanggang,46,F,长沙市,2023-08-05,Silver
U008404,guiyingxie,36,F,超县,2023-07-02,Silver
U008405,liqiao,42,M,西宁县,2023-12-06,Gold
U008406,gang74,43,F,兴安盟县,2025-03-14,Silver
U008407,ming45,37,M,昆明市,2025-04-02,Silver
U008408,minpan,55,F,宁德县,2025-01-04,Bronze
U008409,mengyang,54,F,秀云市,2023-06-23,Gold
U008410,nahu,23,M,梧州县,2024-12-11,Bronze
U008411,wei65,30,M,沈阳县,2025-06-01,Platinum
U008412,lei35,36,M,辽阳市,2023-07-24,Silver
U008413,renming,20,M,巢湖县,2024-05-28,Silver
U008414,qinyang,24,F,琳县,2024-06-16,Silver
U008415,huanglei,33,F,沈阳县,2023-09-29,Bronze
U008416,lei86,56,M,鑫县,2023-11-19,Silver
U008417,chao90,52,M,岩县,2024-12-26,Bronze
U008418,wenlei,47,F,海门市,2024-09-11,Gold
U008419,xiuyinglai,55,M,云市,2025-01-30,Bronze
U008420,jiesun,64,F,沈阳市,2024-01-23,Silver
U008421,haoping,41,F,静县,2025-01-12,Gold
U008422,uchang,46,M,南京市,2024-03-12,Silver
U008423,yaoguiying,50,M,楠市,2024-08-18,Gold
U008424,yongkong,64,F,阳县,2024-08-30,Gold
U008425,jiexiao,42,M,畅县,2025-01-05,Bronze
U008426,fangyan,42,M,辛集市,2023-09-21,Gold
U008427,chaochang,59,F,雷市,2025-01-13,Silver
U008428,weijuan,20,F,通辽县,2023-09-03,Silver
U008429,kwan,64,F,汕尾县,2024-04-10,Silver
U008430,zhongyan,41,F,磊县,2024-09-28,Bronze
U008431,duantao,33,F,长沙市,2023-11-29,Bronze
U008432,xiulan13,25,F,淮安市,2023-08-07,Bronze
U008433,jun56,42,M,关岭县,2024-12-14,Bronze
U008434,yanlong,59,F,军县,2024-12-14,Platinum
U008435,xulei,40,F,通辽县,2024-11-02,Bronze
U008436,wdu,47,F,志强市,2023-08-04,Bronze
U008437,liliao,59,M,瑞市,2024-04-10,Silver
U008438,nafu,24,M,强市,2024-07-15,Silver
U008439,syuan,40,F,敏市,2024-12-12,Bronze
U008440,juangao,49,F,香港市,2025-03-30,Silver
U008441,chu,22,F,巢湖市,2023-10-06,Platinum
U008442,lei14,44,M,亮县,2025-02-25,Bronze
U008443,tao59,36,M,兴安盟县,2024-05-31,Bronze
U008444,yan17,48,M,婷市,2024-01-03,Bronze
U008445,gang05,33,F,梅市,2024-03-31,Silver
U008446,jing53,52,F,海口市,2023-12-30,Gold
U008447,lei83,49,F,柳市,2024-08-25,Bronze
U008448,min08,55,M,秀华县,2025-05-21,Bronze
U008449,tao28,19,F,兴城县,2023-06-26,Gold
U008450,lshen,56,F,伟市,2024-12-04,Silver
U008451,lhao,36,F,邯郸市,2024-10-29,Bronze
U008452,hsong,31,F,玉兰县,2023-10-11,Gold
U008453,wei49,53,M,嘉禾市,2024-03-01,Bronze
U008454,weizhong,22,M,北京县,2025-01-08,Silver
U008455,ixiao,41,F,沈阳市,2023-06-21,Gold
U008456,gyuan,30,F,东莞市,2023-10-15,Platinum
U008457,xuejie,60,F,东市,2023-06-08,Gold
U008458,jie35,33,M,小红市,2023-11-16,Gold
U008459,guotao,43,F,上海市,2024-02-04,Bronze
U008460,caochao,58,M,成都县,2024-09-11,Bronze
U008461,mingtan,26,F,北镇县,2025-05-26,Platinum
U008462,jingshi,57,F,福州市,2025-03-19,Silver
U008463,licui,35,M,佛山县,2024-10-15,Bronze
U008464,caijun,33,F,旭县,2023-08-26,Platinum
U008465,fang68,41,M,峰县,2024-03-27,Gold
U008466,wangwei,32,F,瑞市,2024-07-29,Bronze
U008467,guiying51,34,M,合肥县,2025-05-16,Silver
U008468,bcheng,39,F,桂兰县,2025-05-18,Bronze
U008469,fanqiang,59,M,张家港市,2023-12-04,Gold
U008470,glin,54,M,艳县,2023-09-10,Bronze
U008471,xiuying01,49,F,辽阳县,2024-07-02,Silver
U008472,wei34,60,M,合肥县,2024-07-29,Bronze
U008473,fyin,30,F,北镇县,2025-06-03,Silver
U008474,xiulanzhou,57,M,凤英县,2023-08-07,Bronze
U008475,qiang70,27,F,佛山市,2024-09-13,Platinum
U008476,yuanyan,55,F,福州县,2023-10-29,Silver
U008477,najiang,55,M,建国市,2024-10-02,Gold
U008478,mhao,26,M,磊县,2025-01-10,Gold
U008479,pengmin,52,F,婷婷市,2025-03-01,Bronze
U008480,zhangyang,56,F,建平县,2023-07-18,Platinum
U008481,efang,27,F,莉市,2025-04-01,Platinum
U008482,fangyan,26,F,霞市,2024-10-01,Gold
U008483,yanqiao,30,F,颖市,2024-06-08,Gold
U008484,junqin,59,F,玉华县,2024-08-04,Silver
U008485,liangjun,39,M,南昌县,2025-05-05,Silver
U008486,chao01,38,F,郑州市,2023-06-08,Gold
U008487,jkong,31,F,昆明县,2025-03-16,Bronze
U008488,jun26,23,F,燕县,2023-08-06,Bronze
U008489,yuanxiulan,46,M,桂花县,2025-04-01,Gold
U008490,gang79,26,M,哈尔滨县,2025-04-12,Bronze
U008491,naxue,21,M,南昌县,2024-03-16,Silver
U008492,xia93,33,F,太原县,2023-07-13,Platinum
U008493,yaogang,18,M,北京县,2024-09-02,Bronze
U008494,na98,45,F,六盘水市,2023-10-29,Bronze
U008495,gangqin,25,F,兵县,2025-02-14,Silver
U008496,bliao,45,M,沈阳县,2024-02-29,Bronze
U008497,maoxiulan,37,F,荆门县,2023-06-20,Silver
U008498,daina,62,F,龙市,2024-08-24,Silver
U008499,songxiuying,57,M,洁市,2023-06-18,Silver
U008500,xiuying20,33,F,玉英市,2024-12-18,Silver
U008501,llin,40,M,琴县,2024-12-09,Platinum
U008502,xiuyinghou,54,M,合山县,2025-04-08,Silver
U008503,uqiao,38,F,霞市,2023-12-20,Bronze
U008504,gwei,28,F,永安市,2023-06-10,Bronze
U008505,zyin,22,F,秀英市,2023-07-20,Bronze
U008506,yangqiang,42,F,南昌市,2024-06-20,Platinum
U008507,tanping,42,F,海口市,2024-02-14,Bronze
U008508,wei81,44,M,郑州市,2024-12-29,Silver
U008509,atan,32,M,淮安市,2024-08-01,Silver
U008510,suwei,39,F,婷市,2023-12-26,Bronze
U008511,btan,58,M,呼和浩特县,2025-04-10,Silver
U008512,mingyao,26,F,秀梅县,2024-06-24,Gold
U008513,hemin,35,M,梅县,2024-08-01,Gold
U008514,qiang95,32,M,巢湖市,2023-12-19,Gold
U008515,dengyong,59,M,涛市,2024-02-19,Silver
U008516,yang44,54,M,兵县,2023-09-25,Bronze
U008517,shaoming,35,F,宜都市,2025-02-10,Bronze
U008518,sunna,27,F,莹县,2024-03-07,Bronze
U008519,leiyuan,41,M,博市,2025-03-20,Bronze
U008520,guiyingluo,19,M,金凤市,2024-04-14,Bronze
U008521,xia11,26,M,兴安盟县,2025-01-13,Silver
U008522,tangqiang,45,F,荆门市,2024-02-14,Silver
U008523,zhengxiuying,52,M,凤兰市,2025-04-14,Silver
U008524,xiongjie,30,F,宜都市,2025-01-18,Silver
U008525,kshao,51,F,福州县,2023-10-22,Bronze
U008526,fbai,18,M,秀芳市,2025-04-02,Silver
U008527,vmao,33,F,杭州市,2025-02-09,Silver
U008528,mduan,20,M,秀兰市,2025-03-06,Gold
U008529,fbai,31,F,南昌市,2024-10-18,Silver
U008530,yangyin,60,M,沈阳市,2024-02-11,Bronze
U008531,fangliang,25,F,桂香县,2023-06-18,Bronze
U008532,iduan,25,M,建平市,2023-08-31,Gold
U008533,maona,49,M,璐市,2024-02-11,Bronze
U008534,vhao,19,F,雪市,2024-11-19,Bronze
U008535,weilei,56,F,台北县,2024-01-14,Bronze
U008536,guiyingmeng,56,M,宁德县,2024-03-13,Gold
U008537,ydeng,61,F,想市,2024-12-14,Gold
U008538,huangjie,47,F,西安县,2025-01-13,Bronze
U008539,tanchao,45,F,梧州市,2025-04-10,Silver
U008540,zhumin,23,F,小红县,2025-02-25,Platinum
U008541,gaoming,47,M,贵阳市,2024-08-01,Bronze
U008542,yanhou,30,F,洋市,2024-06-03,Bronze
U008543,yanli,21,M,慧县,2025-04-20,Silver
U008544,vshi,32,M,淑珍市,2024-02-27,Gold
U008545,pingsu,27,F,银川县,2023-09-08,Bronze
U008546,fangjin,38,F,云县,2024-11-23,Silver
U008547,guiying75,52,M,红梅市,2023-11-13,Gold
U008548,cuijie,62,F,辛集市,2023-09-13,Bronze
U008549,qiangdu,41,F,海燕县,2023-11-29,Bronze
U008550,yonghou,51,F,凯县,2024-10-03,Silver
U008551,gangdeng,18,M,辽阳市,2024-09-23,Bronze
U008552,qiangcai,43,M,呼和浩特县,2025-02-24,Silver
U008553,oshen,26,M,阳市,2024-10-09,Platinum
U008554,dutao,61,M,乌鲁木齐市,2023-08-04,Bronze
U008555,yeguiying,33,M,澳门县,2023-07-02,Bronze
U008556,majing,46,F,沈阳县,2025-03-09,Bronze
U008557,ishao,46,M,红梅市,2023-06-21,Gold
U008558,xiayang,51,F,利县,2024-11-18,Silver
U008559,jiesun,47,M,昆明市,2023-10-12,Silver
U008560,juan24,29,F,军县,2025-01-25,Bronze
U008561,uyang,23,M,兰英县,2024-06-06,Bronze
U008562,tlu,26,M,齐齐哈尔市,2024-08-08,Gold
U008563,laiping,40,F,乌鲁木齐市,2025-04-13,Gold
